r,L,A,Y
286,1,1,0.6234910578074622
286,1,1,-0.027087979151785513
286,1,1,0.6125140276779059
286,1,2,1.0102746508915215
286,1,3,2.495723372370558
286,1,1,2.0643556226819353
286,1,1,1.8298932065599591
286,1,1,0.6329623608575381
286,1,1,1.3638539670038528
286,1,1,1.2757455444405486
286,1,1,-0.25152812089143106
286,1,1,0.9725231525638762
286,1,1,0.13373442590605933
286,1,2,-1.8652173318618268
286,1,3,1.9326138023917403
286,1,1,1.7498690842409557
286,1,1,1.921363505788145
286,1,1,2.3685676463669765
286,1,1,1.1057157409264688
286,1,1,1.443480010268901
286,1,1,1.2495312581943112
286,1,1,-0.13993498192071097
286,1,1,0.05499768793219473
286,1,2,-1.2885315482486417
286,1,3,-0.013669148597428293
286,1,1,1.8980665531000835
286,1,1,-0.008115168568677333
286,1,1,-0.4509726925324049
286,1,1,2.0670196180921963
286,1,1,0.13866019691144404
286,1,1,1.1958379297148667
286,1,1,1.1562648279286665
286,1,1,-0.5247288375563004
286,1,2,-0.3401505373353964
286,1,3,0.1307550269908334
286,1,1,1.3573380414795686
286,1,1,1.6486087650568066
286,1,1,0.10142237857494985
286,1,1,-0.04734800861978661
286,1,1,0.4313497038548765
286,1,1,-0.6197735247377751
286,1,1,3.561833232898683
286,1,1,0.9956107400993268
286,1,2,1.1344995174993953
286,1,3,1.3022419440608375
287,0,1,-1.551799136232459
287,0,2,-0.5452926489115171
287,0,3,0.2180584579007916
287,0,3,-2.460525165628706
287,0,3,-1.722841309165249
287,0,3,-0.554315122648499
287,0,3,-1.0636021646565856
287,0,3,-0.5652657609358243
287,0,3,-0.06615575522041539
287,0,3,-1.7551676394173348
287,0,1,-0.6328659541460709
287,0,2,0.19850740398970573
287,0,3,-0.3559323728659317
287,0,3,-0.6607068814510175
287,0,3,0.6814435237945293
287,0,3,-1.603294786939256
287,0,3,-1.8620979873660775
287,0,3,-1.9929449371268178
287,0,3,0.21680491961673165
287,0,3,-0.6209629734181099
287,0,1,-2.1499650362796654
287,0,2,-1.3437169806084168
287,0,3,-3.0130566698342376
287,0,3,-1.8206173485202832
287,0,3,-1.829640339165513
287,0,3,0.7842813005444189
287,0,3,-0.9706259390096164
287,0,3,-0.9876092523571964
287,0,3,-0.6148592641455692
287,0,3,-0.8086313688917882
287,0,1,-0.6734592586508887
287,0,2,-0.42813767032024497
287,0,3,-1.034050712232828
287,0,3,-0.5279593766715297
287,0,3,-2.2712072245313015
287,0,3,-1.1905425295099152
287,0,3,-1.907379119235904
287,0,3,-1.2830807011508534
287,0,3,-1.0602590427932865
287,0,3,-2.2641783782071583
287,0,1,-1.149619202279318
287,0,2,-1.5510992234986605
287,0,3,-0.8122676185702216
287,0,3,0.9579171790008929
287,0,3,-0.705533176815283
287,0,3,0.6663675707976351
287,0,3,-0.459808331770983
287,0,3,-1.7522524081523523
287,0,3,-0.2714853303658933
287,0,3,-0.26758946123780136
287,1,1,-0.5343443399537322
287,1,1,-0.4852868766389591
287,1,1,-0.15565998502139622
287,1,1,2.5107715535639956
287,1,1,1.907067706481894
287,1,1,1.9325436696437326
287,1,1,0.8278430570421572
287,1,1,-0.15769989036810617
287,1,2,0.5788126389211105
287,1,3,1.8753527639493766
287,1,1,0.9396171406734102
287,1,1,1.812826111566733
287,1,1,0.21700896485330234
287,1,1,-1.3085135070128557
287,1,1,4.0621340627014195
287,1,1,1.5593049817845248
287,1,1,1.2791643686926522
287,1,1,0.7220882375730022
287,1,2,-1.6759531158422443
287,1,3,0.21036729099934526
287,1,1,2.3547723290090032
287,1,1,2.5953557534790015
287,1,1,2.0421007310294423
287,1,1,1.7862768980460073
287,1,1,0.1767142304417324
287,1,1,0.9771509755298396
287,1,1,0.2629899778942776
287,1,1,2.3970046208049682
287,1,2,0.5919915632534029
287,1,3,0.8097583089020396
287,1,1,-0.23951442945664025
287,1,1,1.0564140121020673
287,1,1,0.7832954241029365
287,1,1,0.40758668843641
287,1,1,0.5879515852033279
287,1,1,0.19905864136124252
287,1,1,1.499520769411409
287,1,1,0.23753549337540103
287,1,2,-0.804314958181036
287,1,3,0.3024427334665022
287,1,1,2.434186837114254
287,1,1,-1.0566027542594552
287,1,1,1.996152063169136
287,1,1,2.876932595776654
287,1,1,1.5368740837067136
287,1,1,1.1358194440118365
287,1,1,3.0304331643579006
287,1,1,0.705893694832763
287,1,2,0.16380612869877528
287,1,3,0.6997812017754763
288,0,1,-1.5779053779262064
288,0,2,-0.4001505230191751
288,0,3,-0.3635415007656001
288,0,3,-1.205591803363568
288,0,3,0.7197855495985186
288,0,3,0.13615299262181857
288,0,3,-0.47995302964820574
288,0,3,0.25373124430360305
288,0,3,-1.486365405661065
288,0,3,-2.7956247514870363
288,0,1,-0.8039349878903108
288,0,2,-0.6238544204100398
288,0,3,-0.6852273164801357
288,0,3,-1.8059726527548103
288,0,3,0.1832155034210401
288,0,3,-2.6559423509350304
288,0,3,-1.5754503929814732
288,0,3,-1.492151824425925
288,0,3,-0.5193110852091047
288,0,3,-0.3887099912583504
288,0,1,-0.1544586314888139
288,0,2,-0.45391605046281824
288,0,3,-1.1928669124261022
288,0,3,0.040334199070268584
288,0,3,-1.4845177464161237
288,0,3,-0.9277635666569919
288,0,3,-3.3489873060374484
288,0,3,-1.6639835702754966
288,0,3,-1.3612191343505842
288,0,3,-0.8035921022823649
288,0,1,0.03276845431365771
288,0,2,-0.8809346065033781
288,0,3,-1.5163412434420747
288,0,3,-1.0305138913006775
288,0,3,1.687007558767538
288,0,3,-0.3817308000496308
288,0,3,-0.617467125572703
288,0,3,-0.788307487275765
288,0,3,-0.6421564505402866
288,0,3,-0.5421375715929116
288,0,1,-3.1758375272261867
288,0,2,0.05204287490315005
288,0,3,-0.24145426060094755
288,0,3,-1.8238220155608538
288,0,3,-4.376411143029287
288,0,3,0.17171468841017523
288,0,3,0.22491561639168345
288,0,3,-0.6891139984753811
288,0,3,-1.0519922306668998
288,0,3,-0.1252949804390966
288,1,1,-0.1724061580074594
288,1,1,1.6001093074880037
288,1,1,2.0654416960316064
288,1,1,-0.6162268804344309
288,1,1,0.643878372312563
288,1,1,0.9806605338496494
288,1,1,2.177668756639142
288,1,1,1.467304662045155
288,1,2,0.5660552506574179
288,1,3,-0.04870451140954146
288,1,1,-0.06948055899863226
288,1,1,2.046753978259728
288,1,1,1.4213542795512228
288,1,1,0.30609624644497135
288,1,1,1.4255732391788314
288,1,1,0.6515330765138814
288,1,1,1.2576057045327742
288,1,1,2.1093491146960286
288,1,2,1.1483862279734383
288,1,3,0.9417196761716718
288,1,1,1.5881792206564902
288,1,1,-0.24906923386364976
288,1,1,0.46576043572092574
288,1,1,2.221701606818147
288,1,1,1.951021024604418
288,1,1,2.479969876936864
288,1,1,-0.289969472816481
288,1,1,0.17368034810709942
288,1,2,-0.805832681295263
288,1,3,0.904770533140032
288,1,1,0.3360670167211637
288,1,1,1.1678991649444115
288,1,1,0.8785915062146658
288,1,1,-0.07348428053432943
288,1,1,3.326936573841851
288,1,1,1.9593122478416238
288,1,1,1.4735378535988795
288,1,1,1.700740532324574
288,1,2,0.5847811777499882
288,1,3,1.0963024924987816
288,1,1,0.030214224677124646
288,1,1,0.13192510901197252
288,1,1,0.5617985522643612
288,1,1,0.20659229340459617
288,1,1,-0.4502689456778963
288,1,1,0.5908754556857956
288,1,1,3.3481269444198993
288,1,1,-0.14707287802943037
288,1,2,1.4141598839345144
288,1,3,0.607918468404146
289,0,1,0.022912723061687235
289,0,2,0.18819348612145395
289,0,3,-2.0290872658239953
289,0,3,-1.3602016413548808
289,0,3,0.13286236019025788
289,0,3,-1.214250081333868
289,0,3,-0.19913763801905315
289,0,3,-1.1789194135753345
289,0,3,-2.5470877271180106
289,0,3,-2.242098740764858
289,0,1,-0.3549287562118153
289,0,2,-0.5568819335157811
289,0,3,-2.3411649961448737
289,0,3,-0.20098092689921843
289,0,3,-1.8711896302700595
289,0,3,-0.9374730355241515
289,0,3,-2.154752290988748
289,0,3,-2.099421245995086
289,0,3,-2.528197158740797
289,0,3,0.03378281636209368
289,0,1,-0.9270530136045521
289,0,2,-0.987161935584256
289,0,3,-0.6109979784735529
289,0,3,-0.7745144995101839
289,0,3,-2.335872168080903
289,0,3,-2.36538938296663
289,0,3,-2.1712601156244764
289,0,3,-0.6559223683492437
289,0,3,-1.0312706686898232
289,0,3,-2.0379816366864905
289,0,1,-2.160878141935176
289,0,2,0.22747052853213684
289,0,3,-2.328755783917958
289,0,3,-1.8969574818323203
289,0,3,-1.5038464287960847
289,0,3,-1.1956888619399304
289,0,3,-1.42252252283099
289,0,3,0.9314084123391688
289,0,3,-1.4365368902612599
289,0,3,-1.4693204918998846
289,0,1,-0.5744280907814994
289,0,2,-0.6632090001996327
289,0,3,-2.8477103868113653
289,0,3,-1.0672574483239057
289,0,3,-0.3438358815425061
289,0,3,-0.9156509557674722
289,0,3,1.0816362072523202
289,0,3,-0.6831970960086479
289,0,3,0.4950324870668015
289,0,3,-2.893393149700257
289,1,1,2.393434115016844
289,1,1,0.1767902132825906
289,1,1,1.9874327809117067
289,1,1,2.3961579758244147
289,1,1,1.0311732736149
289,1,1,2.0000576117656776
289,1,1,0.5901092005887235
289,1,1,1.150719298869613
289,1,2,0.7911081708496833
289,1,3,1.5449703644357153
289,1,1,0.11927298978888667
289,1,1,-0.43582851427421554
289,1,1,0.8812397220296201
289,1,1,-1.227693474275299
289,1,1,1.1669207749242645
289,1,1,1.2371260150579304
289,1,1,0.7741538733957836
289,1,1,-0.6266352632635317
289,1,2,-0.9738115087806865
289,1,3,-0.04262819531760709
289,1,1,0.25216019790462996
289,1,1,2.580601124505084
289,1,1,1.1892507662316647
289,1,1,1.6785376370919076
289,1,1,-0.2618759307802889
289,1,1,0.6574917891620901
289,1,1,1.8231926380838799
289,1,1,1.50870043361433
289,1,2,0.2153465507736631
289,1,3,1.0383285165863523
289,1,1,2.5686910132160774
289,1,1,3.0984120634199277
289,1,1,0.412418345529328
289,1,1,2.4170223434491485
289,1,1,0.6636222476033273
289,1,1,1.2515539995179665
289,1,1,1.4533895233712661
289,1,1,1.464645769852812
289,1,2,0.9773477334829421
289,1,3,-0.19558876047724705
289,1,1,1.6749633926094702
289,1,1,0.8615865419094366
289,1,1,1.371391319938678
289,1,1,-0.36576787267412825
289,1,1,0.6644843437040182
289,1,1,0.9777838225553562
289,1,1,0.6985716759377805
289,1,1,1.5283885460577888
289,1,2,1.3699664494821115
289,1,3,2.1040252055244206
290,0,1,-0.29766576367975317
290,0,2,-0.9413813219262245
290,0,3,-0.3284041584626973
290,0,3,-2.122954629649853
290,0,3,0.5105070237181542
290,0,3,-2.510596427152925
290,0,3,-2.202323594916389
290,0,3,-0.0048478784475763925
290,0,3,-1.2136458854680088
290,0,3,-1.102967892589993
290,0,1,-1.7843998419187952
290,0,2,1.0530408656057872
290,0,3,0.23654556626833867
290,0,3,0.8266220069182737
290,0,3,-0.5614297641582469
290,0,3,0.01903946426448444
290,0,3,-0.240266667541997
290,0,3,-0.12684601616740399
290,0,3,-2.9534721504248287
290,0,3,-1.7657677943586731
290,0,1,-0.6746318734467243
290,0,2,-0.7180788663934501
290,0,3,-2.4257590345680473
290,0,3,-1.0402173928706855
290,0,3,-2.2610635857318773
290,0,3,-0.056131498458023676
290,0,3,0.31409942664339074
290,0,3,-1.216270321586815
290,0,3,-2.3641996466430713
290,0,3,-0.8398992375363707
290,0,1,-0.8013732785611122
290,0,2,-1.2059693553972493
290,0,3,0.8371694165984125
290,0,3,-1.7452032032512514
290,0,3,-2.7018256593832244
290,0,3,-0.5406919850903229
290,0,3,-0.7005296101353444
290,0,3,-1.1369519468086386
290,0,3,-2.8440180977310128
290,0,3,-4.161219651889959
290,0,1,-2.0531584083647605
290,0,2,1.2115358090820638
290,0,3,-3.166307011233105e-4
290,0,3,-2.2784499579758357
290,0,3,-0.026424681325694976
290,0,3,-0.979819200158164
290,0,3,-0.5318736126625949
290,0,3,0.8726412325130897
290,0,3,-1.4403823224018832
290,0,3,-1.0459855960594178
290,1,1,-0.4238837015775123
290,1,1,3.18764866648506
290,1,1,1.935856232916494
290,1,1,0.4667787693292186
290,1,1,-0.5791293441024117
290,1,1,0.8750966559861247
290,1,1,0.47504535763186706
290,1,1,1.7272697307500442
290,1,2,0.8443882960065192
290,1,3,1.3229198787560446
290,1,1,-0.3201740250296019
290,1,1,1.1497705028581546
290,1,1,0.004936184743740468
290,1,1,2.01618505653508
290,1,1,2.9350264512062534
290,1,1,-0.01646023364015803
290,1,1,0.3448426162916246
290,1,1,1.9170492356746234
290,1,2,-1.4575542416586507
290,1,3,3.5544105517833806
290,1,1,2.1673280096561167
290,1,1,-0.0340787670944831
290,1,1,0.8859344535899857
290,1,1,-0.2865268674078647
290,1,1,0.6240309100145638
290,1,1,3.0273062292827295
290,1,1,0.025448102081242596
290,1,1,0.20646964894163955
290,1,2,-0.1368920673408217
290,1,3,1.0665908100372568
290,1,1,2.0646688321027526
290,1,1,1.0945648912321109
290,1,1,0.7308578278359908
290,1,1,1.3585168958417868
290,1,1,1.1405804102185515
290,1,1,1.2668155269765977
290,1,1,0.7546431493111485
290,1,1,0.5482765307636542
290,1,2,0.6535768821951405
290,1,3,1.6758112120448876
290,1,1,2.614246096084556
290,1,1,2.145590042275565
290,1,1,0.9469810677161694
290,1,1,2.852757125325928
290,1,1,-0.12588336051678395
290,1,1,-0.9325010721573201
290,1,1,-0.272165742171794
290,1,1,2.711347420660682
290,1,2,-0.16422195528757524
290,1,3,1.6584345227195307
291,0,1,-0.32570331914628836
291,0,2,-0.003356805425032433
291,0,3,-3.016362430591501
291,0,3,-1.5142759839261828
291,0,3,-1.2892425926023208
291,0,3,-2.053873004561738
291,0,3,-0.9139101721666142
291,0,3,-1.774099220916172
291,0,3,-1.5252886781758006
291,0,3,-2.938552262410063
291,0,1,-2.022281843402081
291,0,2,0.03526474822888011
291,0,3,-1.5334505175954036
291,0,3,-3.0661302216999684
291,0,3,-0.5058342482694452
291,0,3,0.024436039744818228
291,0,3,-1.042758963685876
291,0,3,-2.101522229350012
291,0,3,-0.7682779016879615
291,0,3,-1.0454200600908232
291,0,1,-1.437073407391648
291,0,2,0.625324872105722
291,0,3,0.5869699329667588
291,0,3,-3.0709003820594654
291,0,3,0.1665661331276691
291,0,3,1.0131901434767694
291,0,3,-1.2813285086041284
291,0,3,-1.8092471656041225
291,0,3,-1.3379356625725551
291,0,3,-0.7854380154193982
291,0,1,0.40831382181269826
291,0,2,0.5119845518362455
291,0,3,-1.2876407622645372
291,0,3,-1.481930717028669
291,0,3,0.5373181893236365
291,0,3,-2.3501561752659836
291,0,3,-1.0476819071426438
291,0,3,-0.9141141369439643
291,0,3,-2.7091120823049497
291,0,3,-2.899284223076642
291,0,1,-0.5292924926595868
291,0,2,-0.6464518528280847
291,0,3,-0.9348410967365537
291,0,3,-0.6616483598734622
291,0,3,-2.2489525285901237
291,0,3,-1.2313960022123047
291,0,3,-1.4676754064459934
291,0,3,0.016528444184941593
291,0,3,-0.4107180475127985
291,0,3,-0.7629031573915046
291,1,1,1.3167260410760964
291,1,1,1.3242187713609606
291,1,1,1.0448986054393006
291,1,1,0.5837301356615132
291,1,1,1.57214127708718
291,1,1,0.663444884825092
291,1,1,1.7823058272317993
291,1,1,-1.6974224929671542
291,1,2,1.5143443923806452
291,1,3,0.8939071121207823
291,1,1,-0.5053243315416087
291,1,1,2.5050797351146605
291,1,1,1.5640608957860738
291,1,1,0.4625516281563652
291,1,1,2.9275288401521946
291,1,1,0.8048474756571589
291,1,1,2.8105612275243113
291,1,1,2.3113424342545765
291,1,2,-0.8889169424267991
291,1,3,1.2786102726612145
291,1,1,0.22560140436754672
291,1,1,2.110917545927001
291,1,1,1.2001079302509483
291,1,1,1.1106955323396575
291,1,1,0.42202052878026053
291,1,1,-0.14871895891390774
291,1,1,2.938234471698621
291,1,1,0.647043972815089
291,1,2,0.28018424228851047
291,1,3,0.06624969210410436
291,1,1,1.790469878294346
291,1,1,0.6906075456056803
291,1,1,1.3879204685028097
291,1,1,0.5215819371748889
291,1,1,1.8136495570457574
291,1,1,-0.14276062328561334
291,1,1,2.8083998698106756
291,1,1,-0.23521085932380226
291,1,2,0.07532544040829908
291,1,3,1.7500394349958532
291,1,1,1.380132272024208
291,1,1,-0.13113766490123502
291,1,1,1.6960083968017559
291,1,1,0.01562498373439214
291,1,1,1.2330429360123611
291,1,1,0.3936984301070646
291,1,1,-0.21506625460338746
291,1,1,2.3965184750247954
291,1,2,-0.44697781457833397
291,1,3,0.7339633268247496
292,0,1,-1.692941778229116
292,0,2,0.9416796888116804
292,0,3,-2.2448506760967
292,0,3,0.015751323693391495
292,0,3,-0.5325398837722406
292,0,3,-0.4580894226009695
292,0,3,-0.6779292384386372
292,0,3,-3.465426465497218
292,0,3,-1.3698524597244184
292,0,3,-1.7040639746250306
292,0,1,-0.6740736258833909
292,0,2,0.8830980769365699
292,0,3,0.6917350930410484
292,0,3,0.6168373342902462
292,0,3,-0.7058568793937094
292,0,3,-0.8446410770307784
292,0,3,-0.5680662015145832
292,0,3,-0.5879137049056875
292,0,3,-0.5894853786013587
292,0,3,-1.0151281954134292
292,0,1,-1.7920265600287197
292,0,2,-0.4814420975772451
292,0,3,-1.5636158502166004
292,0,3,-0.19723313788414076
292,0,3,-0.32922463023492954
292,0,3,-1.7687044130342557
292,0,3,-0.9041251877732003
292,0,3,-0.6020816684778141
292,0,3,0.64241282549688306
292,0,3,0.35565321512518944
292,0,1,-1.0932745738838632
292,0,2,-0.8384853307525187
292,0,3,-1.1891492104300931
292,0,3,-1.4153613015324944
292,0,3,-1.394253643688003
292,0,3,-2.9178727545518814
292,0,3,-2.1301658739353235
292,0,3,-0.9115391394347838
292,0,3,-1.3210322717366134
292,0,3,-0.9016756654914689
292,0,1,-1.0264876146625095
292,0,2,0.608554782067508
292,0,3,-1.5528955944785876
292,0,3,-2.3371577652619826
292,0,3,-0.8705886447131406
292,0,3,-1.7144818217729276
292,0,3,-1.1439324708455787
292,0,3,1.0108762764993116
292,0,3,0.10515690321733762
292,0,3,-1.0876245741698853
292,1,1,1.2330744284926594
292,1,1,2.0208368439464977
292,1,1,0.8680534328420035
292,1,1,0.6733714389509764
292,1,1,-0.16317857069923303
292,1,1,1.763652483727223
292,1,1,1.8091523940869345
292,1,1,2.448366413294289
292,1,2,0.9369467763575949
292,1,3,-0.49464081530185067
292,1,1,0.21301687702300764
292,1,1,3.0410483373467683
292,1,1,0.21970879179072877
292,1,1,2.9466882801586554
292,1,1,0.7301000200592928
292,1,1,0.950438855331482
292,1,1,1.1904141079121
292,1,1,1.8496956723796396
292,1,2,0.8661370368096105
292,1,3,0.049098034491492304
292,1,1,-0.3368536131980373
292,1,1,-0.10208578835867366
292,1,1,1.5335447828464015
292,1,1,1.2633008796471135
292,1,1,-0.18270691441349318
292,1,1,2.2915117147100172
292,1,1,1.6430246592011404
292,1,1,-0.10723065478875604
292,1,2,2.345707164555066
292,1,3,1.9843880555964155
292,1,1,0.5884413755485152
292,1,1,1.9805778324838936
292,1,1,1.5899028544297544
292,1,1,0.8027464854035142
292,1,1,2.315084890804534
292,1,1,1.0202384349893128
292,1,1,1.9429921452601402
292,1,1,0.4628778520409922
292,1,2,-0.9043132419967951
292,1,3,1.4251809086056462
292,1,1,1.4765914866631875
292,1,1,2.8379433375704495
292,1,1,-0.30589024409462207
292,1,1,-0.11900103824007457
292,1,1,2.1590094626725342
292,1,1,1.5261617165851158
292,1,1,1.0878674458002329
292,1,1,-0.1766637666893709
292,1,2,-2.341659222046853
292,1,3,1.1498779967180868
293,0,1,-1.343062723377287
293,0,2,-0.723405003622378
293,0,3,-2.212237718605491
293,0,3,0.2834526286361596
293,0,3,-1.2592899759079392
293,0,3,-0.7422148705296107
293,0,3,-1.6316206869601322
293,0,3,0.3349027781162923
293,0,3,-0.6530104499345792
293,0,3,-1.2506282296008313
293,0,1,-1.1547772693282505
293,0,2,0.5214840559777292
293,0,3,-2.7293236392226743
293,0,3,-1.142420485911421
293,0,3,-0.935223833230877
293,0,3,-1.2198561620324009
293,0,3,-0.881083976416515
293,0,3,0.5563239568127352
293,0,3,0.6760183916489408
293,0,3,-1.2009499265948507
293,0,1,-0.14180695278199607
293,0,2,1.207194265663026
293,0,3,-2.6220388279786366
293,0,3,0.012417943553747701
293,0,3,-2.0784721782576865
293,0,3,0.44155976605417435
293,0,3,-0.5815574088345234
293,0,3,0.13248071833790265
293,0,3,-2.3621687249090932
293,0,3,-1.6490051090553361
293,0,1,-2.0525778036392706
293,0,2,1.1449209100237148
293,0,3,-1.9173930868102225
293,0,3,-2.3593749461873204
293,0,3,-0.4621663074297847
293,0,3,-2.065523252913083
293,0,3,-0.49332026008165586
293,0,3,-1.1818208390890077
293,0,3,-1.3759346446879013
293,0,3,-2.3005598962659866
293,0,1,-0.979745968940649
293,0,2,-1.065568801059212
293,0,3,0.9365834732656106
293,0,3,-1.619442861171489
293,0,3,-0.9923004173946489
293,0,3,-3.2968548424647053
293,0,3,-1.669313115351179
293,0,3,2.036993591065731
293,0,3,-1.1560916293530399
293,0,3,-0.4874355853443204
293,1,1,-0.001346174699436986
293,1,1,0.8565074817905385
293,1,1,1.3492001204572155
293,1,1,0.2459154434206854
293,1,1,0.9454260532728289
293,1,1,3.1999519663884755
293,1,1,0.750375003984273
293,1,1,-0.480920846916284
293,1,2,1.5669465816615737
293,1,3,0.9486064755950343
293,1,1,0.3743209380300232
293,1,1,0.830049584647127
293,1,1,0.9080484222829905
293,1,1,1.3671802445427292
293,1,1,1.752970306071289
293,1,1,0.012608535667039011
293,1,1,1.1156314130949572
293,1,1,0.805072219179189
293,1,2,2.0445585356953773
293,1,3,0.8345779453590774
293,1,1,2.158596333744101
293,1,1,-0.360330749394131
293,1,1,2.3996913636283344
293,1,1,1.2610233521447505
293,1,1,-0.43353321345701734
293,1,1,-0.18265658795279127
293,1,1,1.5540356995788782
293,1,1,0.6079771528781588
293,1,2,-0.2929337222437104
293,1,3,0.8468103566258133
293,1,1,1.1383453580561367
293,1,1,-0.7967312053736506
293,1,1,-2.141890181128841
293,1,1,1.7108805150168653
293,1,1,1.1004695569391376
293,1,1,0.14686562257303126
293,1,1,1.899731273884794
293,1,1,0.4699629990219797
293,1,2,0.9269600795894846
293,1,3,0.6915331570362313
293,1,1,-0.11506977225836823
293,1,1,1.2300192466105662
293,1,1,0.6649622136280757
293,1,1,-0.7614458092891723
293,1,1,1.5131398817952342
293,1,1,2.2021073653928576
293,1,1,-1.3013068179703762
293,1,1,0.29801789716287697
293,1,2,1.4683254197150435
293,1,3,0.7073402241777461
294,0,1,0.16637939874464558
294,0,2,-0.3675296449320718
294,0,3,-1.8689656764958023
294,0,3,-0.11120326201447284
294,0,3,0.1356974343611006
294,0,3,-1.873800053239807
294,0,3,-1.1815997624854433
294,0,3,-1.5524590381421424
294,0,3,-0.1489418459224947
294,0,3,-1.7477419581573663
294,0,1,-0.4494582030538852
294,0,2,0.6626233592127997
294,0,3,-1.8548117286849934
294,0,3,-1.9265267929420928
294,0,3,-0.9857599204225491
294,0,3,-3.072921199440991
294,0,3,-0.8147045880169592
294,0,3,-1.5376186637155977
294,0,3,-0.15913096203847277
294,0,3,-1.563902628357461
294,0,1,-0.5340905834573887
294,0,2,-2.052113413492806
294,0,3,0.1081805464245662
294,0,3,-2.8339435976909115
294,0,3,-0.6364065978609244
294,0,3,-0.37615784908177796
294,0,3,-1.233350368380677
294,0,3,-2.2062340506923532
294,0,3,-3.206293871898866
294,0,3,-2.182856298399993
294,0,1,-1.0153363930356478
294,0,2,0.3002175151367424
294,0,3,-1.2471100225110847
294,0,3,-1.2055051615971912
294,0,3,-0.5972887657824504
294,0,3,-0.6724601151078089
294,0,3,-0.16822888927685653
294,0,3,-0.9217101713560377
294,0,3,-1.3835590349113387
294,0,3,-1.148712600090453
294,0,1,-0.5302656176459011
294,0,2,-1.0118885929573835
294,0,3,-2.854791657638571
294,0,3,-0.5029862625191235
294,0,3,-1.4056969239516603
294,0,3,-1.2795293336723195
294,0,3,-2.517616066945941
294,0,3,-1.8290097142965434
294,0,3,-0.14081148927572018
294,0,3,-0.28898371238378806
294,1,1,3.7852085414155403
294,1,1,0.20409876980684394
294,1,1,-0.5757979164962306
294,1,1,0.9584640431096407
294,1,1,2.9869576096752413
294,1,1,0.6361875146763032
294,1,1,0.6801415253647729
294,1,1,0.743094929860361
294,1,2,0.40704391694438763
294,1,3,2.295468983976034
294,1,1,1.1920109433506882
294,1,1,3.1114018219566617
294,1,1,-0.08073849629049845
294,1,1,0.3742182663669944
294,1,1,0.9276954508354284
294,1,1,-0.5083855948487905
294,1,1,2.816647538640253
294,1,1,0.09656184572727367
294,1,2,-2.5931604099403556
294,1,3,1.8545797376136854
294,1,1,-0.46008372210497317
294,1,1,-0.3231513713069367
294,1,1,2.3380214578369394
294,1,1,2.3459707112492834
294,1,1,1.800079591560492
294,1,1,-0.39198533352680553
294,1,1,-1.136607504275791
294,1,1,-0.6172518760221917
294,1,2,1.4246960965268187
294,1,3,-0.8671435735141191
294,1,1,2.135944227660744
294,1,1,1.7218528162943845
294,1,1,1.1241085194938512
294,1,1,1.4537528617309876
294,1,1,1.2697372095187967
294,1,1,-0.15196725169892944
294,1,1,1.6842763506362344
294,1,1,1.416421915530337
294,1,2,0.6513651202456632
294,1,3,-0.47737247095570545
294,1,1,-0.15755305675171694
294,1,1,1.0844307406619356
294,1,1,1.0807121832439068
294,1,1,0.9758325075519143
294,1,1,1.3050346443017935
294,1,1,-0.1427758210006047
294,1,1,2.7930068096216476
294,1,1,-0.09201793055863128
294,1,2,-1.969664032510417
294,1,3,0.312307737003098
295,0,1,0.2781576323373274
295,0,2,-0.3423077664077954
295,0,3,-2.2249264965760336
295,0,3,-0.6463591608515264
295,0,3,-0.9832739443072803
295,0,3,-0.8353491344991715
295,0,3,-0.8064919494060713
295,0,3,0.03181498613575462
295,0,3,0.49886859041914944
295,0,3,-0.5575612968034376
295,0,1,0.1962454932268074
295,0,2,1.4349301348401122
295,0,3,-0.5651692727557134
295,0,3,-0.6495065319580738
295,0,3,-0.006540953958036777
295,0,3,-2.4719095531585964
295,0,3,-0.8717485921307324
295,0,3,-0.7217134127128202
295,0,3,-1.2305463793768767
295,0,3,-0.30291719579614196
295,0,1,-0.8665720160563999
295,0,2,0.6065365182684036
295,0,3,-0.5797473449542716
295,0,3,-1.90552771255491
295,0,3,0.40465561445554843
295,0,3,-0.25151859235842156
295,0,3,-1.781214237756827
295,0,3,-1.3255333296445682
295,0,3,-0.7584223034610663
295,0,3,-1.370295875362638
295,0,1,-2.497669269408288
295,0,2,0.4100543835678188
295,0,3,-0.4156093996206425
295,0,3,-0.4344519380148625
295,0,3,-0.47334431536876154
295,0,3,-1.8352818083952478
295,0,3,-1.5222647123787996
295,0,3,-1.1369308177106414
295,0,3,0.0018355110105772177
295,0,3,-1.861570257170877
295,0,1,-0.964120351228921
295,0,2,-0.10424366022732177
295,0,3,-1.840655386065302
295,0,3,0.16153484638215398
295,0,3,-0.5610740597946782
295,0,3,-1.433885245578352
295,0,3,-2.8238348727304627
295,0,3,-0.896526973434724
295,0,3,-1.32571694233574
295,0,3,-2.665737822079791
295,1,1,2.2764571122146964
295,1,1,1.0565979088629847
295,1,1,2.3251481587031275
295,1,1,0.4582733161283641
295,1,1,1.6303092705528974
295,1,1,0.4246719871239888
295,1,1,1.1140581635325482
295,1,1,1.0784365763227646
295,1,2,0.6187262424506911
295,1,3,0.4015403459065858
295,1,1,1.9504997040614218
295,1,1,0.5836099807070569
295,1,1,0.7223011970065695
295,1,1,0.46520491883188697
295,1,1,2.106420440784522
295,1,1,0.42134961527558856
295,1,1,-0.5249247431201791
